timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-21 18:14:28,b'@David_Vaporium @NielsOckelmann @SGTVance @CharlieHicks90 @BrexitGone @JTillx @LesterS65508129 @g123i1l @geor97 @BrunoTheBridge @ThatAndreCamara @El_Chele85 @MindedMusically @duggan_paul @The_Leaver @JonattonY @viv_cooper @dw2essex @MattGeeSymonds @JohnRya13591294 @rosebudorson @Miguelsapimp @FairyP0ckmother @Davidmetroland @Sir_Tommy_ @itsafrogslife @CharithRuckmal @dwcwinter @twvasi @Andywilds1 @Macid3000 @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @VeuveK @Homeless_Info @IanGianni @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @FacesPics You mean as in article 40 of the Irish Constitution?  https://t.co/ttt7Y5cHoL https://t.co/2JVJTJhGQq',b'cathyby',[],4019
2019-06-21 18:14:24,b'Ryanair passenger homophobic insults is revealed as Tommy Robinson supporter | Daily Mail Online https://t.co/xIWXzLg96K',b'PatrickECooley',[],17976
2019-06-21 18:14:21,b'@tommy_nguye @CashApp @Jonathuhn @mphilon45 @Anhtan_ha He has a lot of money don\xe2\x80\x99t send him shit',b'ben_k23',[],472
2019-06-21 18:14:21,"b'Hi guys, this is my first upload to the channel please give the video some support. Tommy https://t.co/2tQtv3I7Ef'",b'CoDwithTommy',[],7
2019-06-21 18:14:20,b'This is a scandal come on Britain get behind the ppl who care and tommy Robinson is for all of us https://t.co/25Dtxbq5rY',b'joeydoran10',[],3
2019-06-21 18:14:19,b'@melbrown00 Sounds more like Tommy',b'AMymom76',[],0
2019-06-21 18:14:13,b'What happened last night between molly mae and tommy??',b'RhysLewys',[],59
2019-06-21 18:14:09,b'Woiii Tommy &amp; Molly Mae ah throw down though #LoveIsland https://t.co/JifUbpNRpJ',b'BigShipEmpress',['LoveIsland'],1773
2019-06-21 18:14:05,"b""@SurvivorKitty @MAGLARod @laura_jones1987 @SterlingOsprey You Ladies have brightened my day\xf0\x9f\x8c\x9e Sometimes Twttr's like wallowing in the sewer.\xf0\x9f\x98\x80""",b'tommy_lowell',[],2160
2019-06-21 18:14:00,b'@Miguelsapimp @Roblev0 @JTillx @cathyby @VeuveK @El_Chele85 @MindedMusically @itsafrogslife @CharithRuckmal @Davidmetroland @geor97 @JohnRya13591294 @IanGianni @David_Vaporium @dw2essex @BrunoTheBridge @Macid3000 @MattGeeSymonds @Andywilds1 @Sir_Tommy_ @twvasi @duggan_paul @NielsOckelmann @LesterS65508129 @ThatAndreCamara @SGTVance @BrexitGone @The_Leaver @JonattonY @g123i1l @viv_cooper @rosebudorson @FairyP0ckmother @dwcwinter @thegrimbarian @Ciolfilicious1 @bloo40 @BlackwaterRive2 @Charlie_uk45 @Homeless_Info @smithdsd11 @antartica81 @Wittgenstein016 @f505eb72b9cd493 @Kitchy2016 @SamScot11 @daniel_vutov @sunick51 @DannyKudos @TwitterSupport Man I know. It\xe2\x80\x99s such bullshit.  It\xe2\x80\x99s used by continental Europeans to  make themselves feel better that they are ripped to shreds in tax. Despite what our mate says here - top rate of tax in Sweden is well over 55% on bonuses.  The taxman takes more of your money than you do!!!',b'CharlieHicks90',[],609
