timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-25 17:34:00,"b'@CathNoakes @NASA Oh so cool, we worked with some the microbiologists on ESA projects - have a ball!'",b'biofilmjimmy',[],661
2019-06-25 17:33:35,b'@AstroAnnimal @USArmy @NASA When go home you know what means about r earth love take care talk soon paulinehazell',b'HazellPauline',[],355
2019-06-25 17:33:24,b'@DarleneCypser @NASA @NASA_Technology @SpaceX Thanks \xf0\x9f\x91\x8d',b'argha713145',[],7
2019-06-25 17:31:47,b'@AstroAnnimal @USArmy @NASA Are going torch now or sstilknspace atartian iemyoy share your jaunty will e England please would gott timprak be issued to young yank or not love ok paulinenazel',b'HazellPauline',[],355
2019-06-25 17:31:28,"b""@JimBridenstine @NASA_Johnson @AstroAnnimal @Astro_DavidS @Space_Station @NASA The people become Missions NASA need pass testing underwater health strong heart,  and much.  When the Spacecraft go up to the moon.  And running back to the earth. Back to the earth need taking sleeping pills. Go back to the earth don't want to heart attack""",b'seng_prince',[],91
2019-06-25 17:30:51,"b""@NASA @SpaceX I WOULD LIKE TOO SEE THE @MARSOCofficial DESIGN BATMAN STEALTH STYLE TECHNOLOGY LIKE A BATDRONE THAT'S CAPIBLE OF PICKING A OPERATOR UP AND ATTACHED TO A REAL AMPHIBIOUS TUMBLER   !""",b'CHARIS4AALIYAH1',[],20
2019-06-25 17:26:24,b'@NASA @Space_Station BOEING STARLINER GET READY https://t.co/JRjUuSykV9',b'canycflnmdc5',[],661
2019-06-25 17:25:08,"b'Exact footage of @NASA , when they discover alien tech \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/Bv7FVhWkam'",b'arthurmasette',[],4726
2019-06-25 17:25:01,b'@JimBridenstine @AstroAnnimal @Astro_DavidS @Space_Station @NASA Welcome Legend \xe2\x99\xa5\xef\xb8\x8f \xe2\x99\xa5\xef\xb8\x8f',b'GawandeSandesh',[],29
2019-06-25 17:24:58,"b'So my daughter wants to have a @NASA theme birthday party but, I have no idea where to start. Anyone have any ideas? #NASA #birthday #party'",b'DarrianPalma45',"['NASA', 'birthday', 'party']",31
2019-06-25 17:24:44,"b""@NASA @Space_Station Thank God we didn't have Another APOLLO ONE https://t.co/nQwUueFUzV""",b'canycflnmdc5',[],661
2019-06-25 17:23:48,"b'@cstarr888 @HybridHumans144 @Deepneuron @blackvaultcom @DailyGrail @NASA @CIA YES, the Super Secret \xf0\x9f\x90\xbf Space Program..  Coming soon at Your local Space Force \xe2\x80\x9cTheater\xe2\x80\x9d.... \xf0\x9f\xa4\x93\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'",b'Richardhiatt16',[],691
2019-06-25 17:23:20,b'@AstroAnnimal @USArmy @NASA God speed home Ann safe trip',b'bruce68606450',[],1
2019-06-25 17:22:13,b'@MSUSpaceScience and @NASA have the #Lunar #IceCube headed up on its first launch. Made right here in #Kentucky! Excited to continue watching the development of the #SLS https://t.co/wNHbn3NfHT',b'kyaerospace',"['Lunar', 'IceCube', 'Kentucky', 'SLS']",343
2019-06-25 17:21:06,b'@NASA @SpaceX @wbpictures &amp;  @Legendary BY WATCHING @TDKRnews ACTUALLY I STUDY APPLIED SCIENCES A LITTLE TITANIUM ALLOY PLATES KEVLAR COTTED SUIT WITH CARBON FIBER WITH SMOKE BOMBS IS MY THING THE NINJA GAUNTLETS HAVE TO BE KITANA PROFF AND THERMAL GRAPH NIGHT VISION COWEL !',b'CHARIS4AALIYAH1',[],20
2019-06-25 17:20:35,b'@NASA @AstroAnnimal @NASA_Astronauts @Astro_DavidS @csa_asc @roscosmos Them*',b'Pencil8888888',[],8
2019-06-25 17:19:59,b'@NASA @AstroAnnimal @NASA_Astronauts @Astro_DavidS @csa_asc @roscosmos How about a video showing their entering the atmosphere and landing successfully?',b'Pencil8888888',[],8
2019-06-25 17:19:26,b'This is very cool night launch of the #FalconHeavy worth a watch!! #NASA @NASA https://t.co/5wSRuqTq5Z',b'Shawn_Phillips',"['FalconHeavy', 'NASA']",6628
2019-06-25 17:19:13,b'@AstroAnnimal @Space_Station @NASA_Astronauts @NASA @NASA_Johnson Aloha! I watched you fly by Oahu several times. Welcome back!',b'jkeysjr',[],16
2019-06-25 17:19:00,b'@NASA @AstroAnnimal @Space_Station If I was gone 204 days I would be home sick too!',b'BendiTerese',[],9
