timestamp,tweet_text,username,all_hashtags,followers_count
2019-06-26 17:28:03,b'By far most difficult team of this world cup is #NewZealand Without any doubt...!!   #PAKvNZ  #CWC19',b'Shehzam3',"['NewZealand', 'PAKvNZ', 'CWC19']",5
2019-06-26 17:28:02,"b""Donald Trump warns Megan Rapinoe not to 'disrespect' US flag at World Cup https://t.co/tJ5Gl8TsuD""",b'belal_kalash',[],388
2019-06-26 17:27:59,"b'@robin_parker So far (to my shame perhaps), I haven\xe2\x80\x99t seen a single match of the Women\xe2\x80\x99s World Cup.'",b'mattrobin140s',[],426
2019-06-26 17:27:56,"b'Orwer wishes #TeamIndia, good luck for the Cricket World Cup 2019 #CWC19, May this tournament witness good #cricket and celebrate the spirit of sportsmanship.  #CWC19 #WorldCup2019 #Prediction https://t.co/Z7gQ9zUCfv'",b'eorwer',"['TeamIndia', 'CWC19', 'cricket', 'CWC19', 'WorldCup2019', 'Prediction']",1789
2019-06-26 17:27:46,b'Was class this! Tim Cahill World Cup Screamer vs. Netherlands https://t.co/3kDL50FuWM via @YouTube',b'JKeegan11',[],233
2019-06-26 17:27:44,b'FOUR! Back-to-back boundaries for Babar Azam off Williamson!   #WeHaveWeWill: 162/3 after 36.3 overs  #NZvPAK #CWC19  Follow LIVE: https://t.co/RCRiGdHJrq',b'FirstpostSports',"['WeHaveWeWill', 'NZvPAK', 'CWC19']",436467
2019-06-26 17:27:41,b'@Ceice After World Cup I think',b'jared__huff',[],21
2019-06-26 17:27:38,b'@realDonaldTrump Oh yeah as if the USWNT has never won a World Cup and she doesn\xe2\x80\x99t have a reason to be angry about not being invited to the White House.',b'6ratchetqueen9',[],52
2019-06-26 17:27:32,"b'@BGCFreed @bryceking42 @CkellerCynthia @realDonaldTrump Total renue for the mens world cup was $529 million, compared to the women\'s $17 million.  But we won\'t mention that.   Supply and demand actually means something. it has nothing to do with them ""being women"". Less people watch. It\'s THAT simple.'",b'We_Follow_Q',[],50
2019-06-26 17:27:31,b'Lol I love it. The Troll Master in Chief! #KAG2020 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 Trump invites USWNT to WH after Rapinoe barb https://t.co/vaYa9IHqLm via @ESPN App https://t.co/WYAyG1BlcT',b'AllanTeague4',['KAG2020'],87
2019-06-26 17:27:29,"b""World Cup: West Indies captain Holder happy with Gayle's change of plan https://t.co/I3Pdjigfar""",b'TOISportsNews',[],93292
2019-06-26 17:27:23,b'@FalseFMatt The problem with being the talisman for a nation team like this. Same with Salah in the World Cup last summer.',b'LFCPatrick91',[],2095
2019-06-26 17:27:21,"b""India will aim to continue their winning streak and inch a step closer to a spot in the semi-finals as they face West Indies in their sixth match of the ICC Men's Cricket World Cup 2019. https://t.co/K4BuUZIcFL""",b'ABarhamCIBCMIC',[],1325
2019-06-26 17:27:20,b'*ICC WORLD CUP* Pakistan VS Newzealand *NZ Choose To Bat *PAK: 153/3 Overs: 35 *NZ: 237/6 (50)',b'P_MNews',[],38798
2019-06-26 17:27:15,"b'With Luck on New Zealand\xe2\x80\x99s side, NZ has the opportunity to win two world this year ..   1. CWC 2019  2. Rugby World Cup 2019 In Japan   They are the defending champion, it will be AllBlacks vs Rest of the World! https://t.co/4YAtqA7ULF'",b'NayantharaLive',[],59372
2019-06-26 17:27:12,b'World cup 2019',b'WCrickt',[],0
2019-06-26 17:27:10,b'@dentalgiorgio @OluwaSirdam Kante x Pogba delivered World Cup to France o. Let\xe2\x80\x99s leave Kante out of this bro. He\xe2\x80\x99s the best in that position',b'JibbzMarcus',[],802
2019-06-26 17:27:08,"b'If anything, Gernot Rohr appears to know how to get the Super Eagles over the line with relative ease. Did it for World Cup and #AFCON2019 qualifications and now progress to the next round of the AFCON with a game to spare. #NGAGUI'",b'chrisogug',"['AFCON2019', 'NGAGUI']",2865
2019-06-26 17:27:06,b'Zulm \xf0\x9f\x98\xa7 Bht bara zulm \xf0\x9f\x98\xa7\xf0\x9f\x98\xa7 Or phr vo log jinky World Cup k doran papers ho rae hain \xf0\x9f\x98\x9e\xf0\x9f\x92\x94 #likeme \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad',b'Sheikhnii_kurri',['likeme'],5
